Restaurant_ID,Restaurant.Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average_Cost_for_two,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Aggregate_rating,Votes,top_dishes
2500079,d' Curry House,Aurangabad,"Hotel Green Olive, Near Baba Petrol Pump, Nirala Bazar, Aurangabad",Hotel Green Olive,75.316722,19.875337,"Continental, Chinese, Biryani, North Indian",1000,No,No,No,3.6,73,"['Quiche', 'Coq au Vin', 'Moussaka', 'Peking Duck', 'Fried Rice']"
2500343,Mokoholic Juice Bar,Aurangabad,"Opposite Municipal Car Parking, Paithan Gate, Near Mondha, Aurangabad",Mondha,0.0,0.0,"Juices, Desserts",300,No,No,No,3.5,21,"['Coconut Water', 'Aloe Vera Juice', 'Celery Juice', 'Barfi', 'Shrikhand']"
2500052,Ashoka's Veg Restaurant,Aurangabad,"31, Opposite Kohinoor Plaza, Near M P Law College, Nirala Bazar, Aurangabad",Nirala Bazar,75.32340278,19.87963056,"South Indian, Chinese, North Indian",400,No,No,No,3.3,46,"['Kerala Parotta', 'Pesarattu', 'Sweet and Sour Chicken', ""General Tso's Chicken"", 'Dal Makhani']"
2500062,Kareem's Fine Dining,Aurangabad,"A1-A3, Motiwala Complex, Below KFC Restaurant, Nirala Bazar, Aurangabad",Nirala Bazar,75.32350278,19.88025556,"Mughlai, Biryani",700,No,No,No,3.3,45,"['Shahi Tukda', 'Korma', 'Chapli Kebab', 'Pakki Biryani', 'Ambur Biryani']"
2500056,That Baat,Aurangabad,"Near Vivekanand College, Samarth Nagar, Nirala Bazar Road, Aurangabad",Nirala Bazar,75.322405,19.875016,Maharashtrian,450,No,No,No,3.4,34,"['Thalipeeth', 'Matki Usal', 'Kanda Poha', 'Poha', 'Pav Bhaji']"
2500030,Bhoj Restaurant,Aurangabad,"First Floor, Bhau Pathak Smriti Kamgar Bhavan, CBS Road, Nirala Bazar, Aurangabad",Nirala Bazar,75.317475,19.87802778,North Indian,450,No,No,No,3.7,89,"['Rogan Josh', 'Lassi', 'Pav Bhaji', 'Gulab Jamun', 'Rajma']"
2500390,Downside Up,Aurangabad,"6&7 B, Kuber Avenue, Rana Nagar, Near Nyay Nagar, Aurangabad",Nyay Nagar,0.0,0.0,"Cafe, Mughlai, North Indian",400,No,No,No,3.2,8,"['Affogato', 'Breve', 'Jalebi', 'Kheema', 'Pani Puri']"
2500007,Kareem's Kabab & Biryani,Aurangabad,"First Floor, Food Court, Prozone Mall, MIDC Industrial Area, Chicalthana, Aurangabad",Prozone Mall,75.37235278,19.87699444,Mughlai,650,No,No,No,3.4,39,"['Pasanda', 'Seekh Kebab', 'Shahi Tukda', 'Galouti Kebab', 'Haleem']"
2500123,Great Sagar Restaurant,Aurangabad,"Near Bhadkal Gate, VIP Road, Shahgunj, Aurangabad",Shahgunj,75.321461,19.888716,"North Indian, Mughlai",600,No,No,No,3.3,74,"['Tandoori Chicken', 'Chaat', 'Dal Makhani', 'Kofta', 'Malpua']"
2500122,Kailash Restaurant,Aurangabad,"Rachanakar colony, Railway Station Road, Usmanpura, Aurangabad",Usmanpura,75.31889444,19.86696944,"North Indian, Chinese, South Indian, Fast Food",450,No,No,No,3.3,76,"['Pav Bhaji', 'Lassi', 'Chicken Tikka Masala', 'Hot and Sour Soup', 'Sweet and Sour Chicken']"
2500346,Yalla Yalla,Aurangabad,"Near Gopal Tea Corner, Usmanpura Circle, Usmanpura, Aurangabad",Usmanpura,0.0,0.0,"North Indian, Hyderabadi",500,No,No,No,3.3,71,"['Pani Puri', 'Dal Makhani', 'Samosa', 'Haleem', 'Khatti Dal']"
50943,Sultans of Spice,Bangalore,"BluPetal Hotel, 60 Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",BluPetal Hotel,77.61542793,12.93328392,"North Indian, Mughlai",1300,Yes,Yes,No,4.1,2416,"['Dal Makhani', 'Aloo Paratha', 'Chole Bhature', 'Chapli Kebab', 'Malpua']"
58268,The Fatty Bao - Asian Gastro Bar,Bangalore,"610, 3rd Floor, 12th Main, Off 80 Feet Road, Indiranagar, Bangalore",Indiranagar,77.64539558,12.97022064,Asian,2400,Yes,Yes,No,4.7,2369,"['Okonomiyaki', 'Miso Soup', 'Takoyaki', 'Gyoza', 'Tonkatsu']"
51705,Toit,Bangalore,"298, Namma Metro Pillar 62, 100 Feet Road, Indiranagar, Bangalore",Indiranagar,77.64070876,12.9791658,"Italian, American, Pizza",2000,No,No,No,4.8,10934,"['Calzone', 'Pizza', 'Cheesecake', 'Apple Pie', 'Meat Lovers']"
18162866,Three Dots & A Dash,Bangalore,"840/1,100 Feet Road, Metro Pillar 56-57, Indiranagar, Bangalore",Indiranagar,77.64048882,12.98041024,"European, Continental",1300,Yes,No,No,3.9,1354,"['Baguette', 'Crepes', 'Fish and Chips', 'NiÃ§oise Salad', 'Cassoulet']"
18407918,Bombay Brasserie,Bangalore,"2989/B, 12th Main Road, HAL 2nd Stage, Indiranagar, Bangalore",Indiranagar,77.645748,12.970324,Modern Indian,1500,No,Yes,No,4.2,231,"['Samosa', 'Dal Makhani', 'Chaat', 'Chicken Tikka Masala', 'Rajma']"
56464,Glen's Bakehouse,Bangalore,"297, 100 Feet Road, Indiranagar, Bangalore",Indiranagar,77.64062494,12.97909556,"Bakery, Desserts, Cafe",800,No,No,No,4.0,3533,"['Sourdough Bread', 'Pretzel', 'Barfi', 'Kalakand', 'Red Eye']"
18221572,Onesta,Bangalore,"501, Binnamangala Extension, 1st stage, C.M.H Road, Indiranagar, Bangalore",Indiranagar,77.64368467,12.97845292,"Pizza, Cafe, Italian",600,No,Yes,No,4.3,1413,"['Pepperoni', 'Four Cheese', 'CafÃ© BombÃ³n', 'Vienna Coffee', 'Panini']"
18359919,Onesta,Bangalore,"Site 15, 15th Cross, 100 Feet Road, 4th Phase, JP Nagar, Bangalore",JP Nagar,77.59679094,12.90622878,"Pizza, Cafe, Italian",600,No,No,No,4.6,781,"['Greek', 'Tandoori Chicken', 'Mocha', 'Long Black', 'Ravioli']"
18439634,ECHOES Koramangala,Bangalore,"44, 4th B Cross, Koramangala 5th Block, Bangalore",Koramangala 5th Block,77.615797,12.934179,"Continental, American, Italian, North Indian, Chinese, Cafe",950,No,No,No,4.7,276,"['Beef Wellington', 'Fried Chicken', 'Buffalo Wings', 'Mac and Cheese', 'Minestrone Soup']"
51040,Truffles,Bangalore,"28, 4th 'B' Cross, Koramangala 5th Block, Bangalore",Koramangala 5th Block,77.61429269,12.93329764,"American, Burger, Cafe",800,No,Yes,No,4.7,9667,"['Cornbread', 'Hot Dog', 'Chicken Burger', 'Whopper', 'Affogato']"
54162,The Black Pearl,Bangalore,"105, 1st A Cross Road, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,77.61615515,12.93436454,"North Indian, European, Mediterranean",1400,Yes,No,No,4.1,5385,"['Chole Bhature', 'Chicken Tikka Masala', 'Crepes', 'Fondue', 'Greek Salad']"
18305628,Eat Street,Bangalore,"11, 80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",Koramangala 6th Block,77.625999,12.939496,"North Indian, Chinese, Italian, Street Food, Desserts",400,No,Yes,No,4.3,753,"['Kadai Paneer', 'Samosa', 'Peking Duck', 'Chow Mein', 'Pasta']"
18385443,Koramangala Social,Bangalore,"118, Koramangala Industrial Area, Koramangala 7th Block, Bangalore",Koramangala 7th Block,77.61413042,12.93566181,"Continental, American",1500,No,No,No,4.5,1288,"['Cassoulet', 'Caprese Salad', 'Spaghetti Carbonara', 'Apple Pie', 'Hot Dog']"
56618,AB's - Absolute Barbecues,Bangalore,"90/4, 3rd Floor, Outer Ring Road, Munnekollaly Village, Marathahalli, Bangalore",Marathahalli,77.6993861,12.94993396,"European, Mediterranean, North Indian",1400,No,No,No,4.6,6907,"['Bangers and Mash', 'Crepes', 'Gyro', 'Lamb Shawarma', 'Kulfi']"
18353121,Flechazo,Bangalore,"9/1, 1st Floor, Above Surya Nissan, VRR Orchid, Doddanakkundi, Marathahalli, Bangalore",Marathahalli,77.696664,12.97537691,"Asian, Mediterranean, North Indian",1200,Yes,No,No,4.4,983,"['Tonkatsu', 'Ramen', 'Tabbouleh', 'Dolma', 'Biryani']"
18366652,Onesta,Bangalore,"215, 216 & 220, Devasandra Village, Kasaba Hobli, New BEL Road, Bangalore",New BEL Road,77.5709967,13.0291977,"Pizza, Cafe, Italian",600,No,No,No,4.6,627,"['Capricciosa', 'Pesto', 'Espresso', 'Long Black', 'Osso Buco']"
18430785,Communiti,Bangalore,"67 & 68, Brigade Solitaire, Opposite to Advaith Hyundai, Residency Road, Bangalore",Residency Road,77.60817859,12.97253153,Continental,1200,No,No,No,4.2,334,"['Cassoulet', 'Greek Salad', 'Caesar Salad', 'Caprese Salad', 'Creme Brulee']"
58882,Big Brewsky,Bangalore,"Behind MK Retail, Before WIPRO Corporate Office, Sarjapur Road, Bangalore",Sarjapur Road,77.68323686,12.91304096,"Finger Food, North Indian, Italian, Continental, Thai, South Indian",1800,Yes,Yes,No,4.5,5705,"['Chicken Wings', 'Buffalo Wings', 'Paneer Tikka', 'Samosa', 'Cannoli']"
18422898,Hoot,Bangalore,"BBMP 2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,77.6784,12.914264,"Continental, Italian, North Indian",1400,No,No,No,3.9,405,"['Risotto', 'Spaghetti Carbonara', 'Gelato', 'Gnocchi', 'Chicken Tikka Masala']"
18339874,Farzi Cafe,Bangalore,"202, Level 2, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",UB City,77.5960137,12.9721612,Modern Indian,1500,No,No,No,4.4,754,"['Samosa', 'Rogan Josh', 'Tandoori Chicken', 'Aloo Paratha', 'Rajma']"
2600472,Black N White Cafe,Bhopal,"G-1, Raksha Tower, Eden Garden, Arera Colony, Bhopal",Arera Colony,77.419399,23.211529,"Cafe, Chinese, North Indian",200,No,No,No,3.3,51,"['Red Eye', 'Affogato', 'Dim Sum', 'Spring Rolls', 'Samosa']"
2600514,Maybe There,Bhopal,"4th floor,10th Cross Road Building, Above Vishal Fitness Centre, 10 Main Road, Arera Colony, Bhopal",Arera Colony,0.0,0.0,Cafe,600,No,No,No,3.4,63,"['Americano', 'Mocha', 'Red Eye', 'Espresso', 'Frappuccino']"
2600109,Sagar Gaire Fast Food,Bhopal,"10, Number Market, Arera Colony, Bhopal",Arera Colony,77.435361,23.214294,Fast Food,250,No,No,No,4.9,427,"['Pizza', 'Chicken Nuggets', 'Fried Chicken', 'Tacos', 'Hot Dog']"
2600311,The Kasbah,Bhopal,"110/7, Mandakini, Opposite Union Bank, Kolar Main Road, Arera Colony, Bhopal",Arera Colony,77.41722744,23.18499152,"North Indian, Chinese",700,No,No,No,3.9,126,"['Pav Bhaji', 'Chole Bhature', 'Tandoori Chicken', 'Szechwan Cuisine', 'Chow Mein']"
2600008,Bake N Shake,Bhopal,"B-1, GM Tower,  Stop No. 10, Arera Colony, Bhopal",Arera Colony,77.434976,23.214459,Fast Food,500,No,No,No,4.2,223,"['Onion Rings', 'Chicken Sandwich', 'Poutine', 'Burritos', 'Fries']"
2600031,10 Downing Street,Bhopal,"Third Floor, DB City Mall, Maharana Pratap Nagar, Bhopal",DB City,77.429989,23.232357,"North Indian, Chinese",1000,No,No,No,4.0,257,"['Chole Bhature', 'Aloo Paratha', 'Gulab Jamun', 'Peking Duck', 'Spring Rolls']"
2600250,Chi Kitchen,Bhopal,"12-13, Food Court, DB City Mall, Maharana Pratap Nagar, Bhopal",DB City,0.0,0.0,Chinese,1000,No,No,No,4.0,103,"['Sesame Chicken', 'Dumplings', 'Szechwan Cuisine', 'Kung Pao Chicken', 'Dim Sum']"
2600025,Pizza Hut,Bhopal,"Third Floor, DB City Mall, Arera Hills, Maharana Pratap Nagar, Bhopal",DB City,77.429845,23.232537,Pizza,650,No,No,No,4.1,118,"['Sicilian', 'Neapolitan', 'Four Cheese', 'Capricciosa', 'Pepperoni']"
2600494,Kafe Kulture,Bhopal,"A-66A, Jai Bhawani Housing Society, Bawadiyan Kalan, Gulmohar Colony, Bhopal",Gulmohar Colony,0.0,0.0,"Cafe, Fast Food",600,No,No,No,3.8,98,"['Vienna Coffee', 'Mocha', 'Cappuccino', 'Falafel', 'Wraps']"
18108352,Violet Hour,Bhopal,"Shop 3-4, Plot 5B, Sai Mehndi Appartment, B.D.A,  Kohefiza Main Road, Kohefiza, Bhopal",Kohefiza,77.3796051,23.26626099,Bakery,500,No,No,No,3.8,33,"['Fruit Tart', 'Cookie', 'Pain au Chocolat', 'Brioche', 'Muffin']"
2600079,Bapu Ki Kutia,Bhopal,"Behind Jyoti Cineplex, Zone 1, Maharana Pratap Nagar, Bhopal",Maharana Pratap Nagar,77.433571,23.233219,"North Indian, Chinese, South Indian, Fast Food",550,No,No,No,3.5,175,"['Naan', 'Pav Bhaji', 'Tandoori Chicken', 'Dumplings', ""General Tso's Chicken""]"
2600340,Da pizzeria,Bhopal,"177, Zone 2, Maharana Pratap Nagar, Bhopal",Maharana Pratap Nagar,0.0,0.0,"Pizza, Italian, Fast Food",500,No,No,No,3.6,111,"['Mushroom', 'Four Cheese', 'Focaccia', 'Carbonara', 'Fried Chicken']"
18461339,Papa Mexicano,Bhopal,"R-24, Zone II, Maharana Pratap Nagar, Bhopal",Maharana Pratap Nagar,77.43702042,23.23079116,"Fast Food, Mexican, Tex-Mex",350,No,No,No,3.6,20,"['Sub Sandwich', 'Burger', 'Mexican Rice', 'Chilaquiles', 'Guacamole']"
2600010,Bake N Shake,Bhopal,"Near Jyoti Cineplex, Zone 1, Maharana Pratap Nagar, Bhopal",Maharana Pratap Nagar,0.0,0.0,Fast Food,500,No,No,No,4.1,103,"['Soda', 'Fries', 'Wraps', 'Milkshake', 'Hot Dog']"
2600230,Manohar Dairy And Restaurant,Bhopal,"132, Zone 1, Maharana Pratap Nagar, Bhopal",Maharana Pratap Nagar,77.434007,23.234249,"North Indian, South Indian, Street Food, Bakery",400,No,No,No,4.4,243,"['Chaat', 'Rajma', 'Naan', 'Puttu', 'Vada']"
2600003,Manohar Dairy And Restaurant,Bhopal,"6, Hamidia Road, Opposite Alpana Cineplex, Peer Gate Area, Bhopal",Peer Gate Area,77.408236,23.264015,"North Indian, South Indian, Street Food, Bakery",400,No,No,No,4.1,238,"['Gulab Jamun', 'Lassi', 'Chaat', 'Medu Vada', 'Masala Dosa']"
2600303,Kebabsville - Sayaji Hotel,Bhopal,"A-3,Van Vihar Road, Prempura, TT Nagar, Bhopal",Sayaji Hotel,77.373573,23.218998,North Indian,1800,No,No,No,4.3,128,"['Samosa', 'Lassi', 'Biryani', 'Butter Chicken', 'Kadai Paneer']"
2600180,Indian Coffee House,Bhopal,"Near Apex Bank, TT Nagar, Bhopal",TT Nagar,77.401663,23.234631,South Indian,500,No,No,No,3.9,161,"['Sambhar', 'Uttapam', 'Coconut Chutney', 'Medu Vada', 'Masala Dosa']"
2600393,The Urban Socialite,Bhopal,"Hotel Lake View Ashoka, 5th Floor, Shyamla Hills, TT Nagar, Bhopal",TT Nagar,0.0,0.0,"Italian, Mexican, Chinese",900,No,No,No,3.8,79,"['Calzone', 'Pasta', 'Fajitas', 'Flan', 'Kung Pao Chicken']"
2600007,Bake N Shake,Bhopal,"Bhadbhada Road, Near Rang Mahal Talkies, TT Nagar, Bhopal",TT Nagar,77.398886,23.235123,Fast Food,500,No,No,No,4.3,120,"['Fried Chicken', 'Burger', 'Tacos', 'Donuts', 'Milkshake']"
2900587,Tyre Patty,Bhubaneshwar,"3rd Floor, BMC Bhawani Mall, Sahid Nagar, Bhubaneshwar",BMC Bhawani Mall,0.0,0.0,Cafe,500,No,No,No,3.9,289,"['Flat White', 'Breve', 'Doppio', 'Americano', 'Macchiato']"
2900354,Silver Streak,Bhubaneshwar,"Ground Floor, BMC Bhawani Mall, Sahid Nagar, Bhubaneshwar",BMC Bhawani Mall,85.846838,20.286333,Chinese,550,No,No,No,4.1,379,"['Chilli Chicken', 'Orange Chicken', 'Noodles', 'Kung Pao Chicken', 'Mapo Tofu']"
2900633,Barbeque Nation,Bhubaneshwar,"Plot 12-13/557, 3rd Floor, Mauza Samantapuri,Gajapati Nagar, Chandrasekharpur, Bhubaneshwar",Chandrasekharpur,0.0,0.0,"Mediterranean, Asian, Continental, North Indian, Arabian",1200,No,No,No,4.6,154,"['Falafel', 'Dolma', 'Donburi', 'Bento', 'Caesar Salad']"
18408676,Central Perk 7,Bhubaneshwar,"Plot 133/A, District Center, Chandrasekharpur, Bhubaneshwar",Chandrasekharpur,85.81781287,20.32553933,"Cafe, Charcoal Grill, Steak",600,No,No,No,4.5,145,"['Espresso', 'CafÃ© BombÃ³n', 'Grilled Squid', 'Grilled Vegetables', 'T-Bone']"
2900234,The Chicken Dinesty,Bhubaneshwar,"District Center, Niladri Vihar Road, Chandrasekharpur, Bhubaneshwar",Chandrasekharpur,85.81856667,20.32634444,"Fast Food, North Indian, Chinese",500,No,No,No,3.9,247,"['Donuts', 'Fries', 'Gulab Jamun', 'Palak Paneer', 'Szechwan Cuisine']"
2900550,Taste Of China,Bhubaneshwar,"139, District Center, Chandrasekharpur, Bhubaneshwar",Chandrasekharpur,0.0,0.0,Chinese,500,No,No,No,4.0,145,"['Kung Pao Chicken', 'Sesame Chicken', 'Dim Sum', 'Sweet and Sour Chicken', 'Mapo Tofu']"
18362677,Michael's Kitchen,Bhubaneshwar,"7798, Sainik School Road, Gajapati Nagar, Bhubaneswar, Gajapati Nagar, Bhubaneshwar",Gajapati Nagar,85.83394811,20.31149633,"North Indian, Asian, European",850,No,No,No,3.7,118,"['Biryani', 'Samosa', 'Pho', 'Taiwanese Beef Noodles', 'Wiener Schnitzel']"
2900044,Mamma Mia - Mayfair Lagoon,Bhubaneshwar,"Mayfair Lagoon, 8-B, Jayadev Vihar, Bhubaneshwar",Mayfair Lagoon,85.819178,20.301785,"Cafe, Italian, Mexican, Bakery",1400,No,No,No,4.1,256,"['Frappuccino', 'Ristretto', 'Long Black', 'Tiramisu', 'Minestrone Soup']"
2900469,99 North Restaurant,Bhubaneshwar,"B36, Chandaka Industrial Estate, Near CTTC, Patia, Bhubaneshwar",Patia,85.80823611,20.34306944,"North Indian, Chinese",450,No,No,No,3.6,173,"['Chole Bhature', 'Rogan Josh', 'Pani Puri', 'Sweet and Sour Chicken', 'Dim Sum']"
2900219,Adda,Bhubaneshwar,"4th Floor, SJ Complex, KIIT College Road, Patia, Bhubaneshwar",Patia,85.82272222,20.353675,"North Indian, Chinese, Mexican, Beverages",600,No,No,No,3.8,424,"['Gulab Jamun', 'Pani Puri', 'Pav Bhaji', 'Mapo Tofu', 'Orange Chicken']"
2900473,Chill Ummm,Bhubaneshwar,"DS Tower, 2nd Floor, Plot 516/1763/4177, Near Big Bazar, Patia, Bhubaneshwar",Patia,85.825257,20.35324774,"Chinese, North Indian, Cafe",450,No,No,No,3.7,338,"['Dim Sum', 'Spring Rolls', 'Naan', 'Biryani', 'Doppio']"
2900020,Lal Qila,Bhubaneshwar,"Sampark Vihar, Opposite Big Bazaar, KIIT Square, Patia, Bhubaneshwar",Patia,85.82685,20.35299167,"Mughlai, Chinese, North Indian",500,No,No,No,3.7,228,"['Nargisi Kofta', 'Shahi Tukda', 'Chilli Chicken', 'Kung Pao Chicken', 'Kadai Paneer']"
2900562,Richard's Kitchen & Coffee Bar,Bhubaneshwar,"Rooftop Bata Showroom, KIIT Square, Patia, Bhubaneshwar",Patia,85.82599327,20.35343289,"Cafe, Chinese, Fast Food, Seafood",450,No,No,No,3.8,253,"['Americano', 'Affogato', 'Latte', 'Dumplings', 'Kung Pao Chicken']"
18413814,Aangan Horizon,Bhubaneshwar,"Above Patia Pantaloons, Nandankanan Road, Patia, Bhubaneshwar",Patia,85.82289287,20.34347604,"North Indian, Chinese, Continental",900,No,No,No,4.0,90,"['Kadai Paneer', 'Biryani', 'Mapo Tofu', 'Chilli Chicken', 'Ratatouille']"
18235390,Brewberrys The Coffee Bar,Bhubaneshwar,"3, Infocity Road, Patia, Bhubaneshwar",Patia,85.81112333,20.34314407,Cafe,400,No,No,No,4.0,197,"['CafÃ© BombÃ³n', 'Red Eye', 'Cappuccino', 'Turkish Coffee', 'CafÃ© au Lait']"
2900640,Chai Break,Bhubaneshwar,"KIIT Road, PS Plaza, Patia, Bhubaneshwar",Patia,0.0,0.0,"Italian, Cafe, Chinese, Continental",800,No,No,No,4.3,69,"['Focaccia', 'Pizza', 'Minestrone Soup', 'Cortado', 'Long Black']"
18271459,JUGAAD JN.,Bhubaneshwar,"KIIT Road, Opposite SBI, Patia, Bhubaneshwar",Patia,85.82225987,20.35348061,"North Indian, Rajasthani",300,No,No,No,4.1,199,"['Biryani', 'Pani Puri', 'Kulfi', 'Laddu', 'Gulab Jamun']"
18377283,Cha cTea,Bhubaneshwar,"797, Near Shivam Honda Showroom, Sahid Nagar, Bhubaneshwar",Sahid Nagar,85.84295925,20.29322917,"Cafe, Tea",500,No,No,No,3.8,56,"['Breve', 'Turkish Coffee', 'CafÃ© au Lait', 'Masala Chai', 'Chamomile Tea']"
18408600,Food Fever,Bhubaneshwar,"A-54, Opposite Law University, Sahid Nagar, Bhubaneshwar",Sahid Nagar,85.84516996,20.29575519,"Chinese, North Indian",900,No,No,No,4.2,49,"['Noodles', 'Spring Rolls', 'Fried Rice', 'Pav Bhaji', 'Butter Chicken']"
2900012,Mainland China,Bhubaneshwar,"The Crown, A1, Near IRC Village, Nayapalli, Bhubaneshwar",The Crown,85.818494,20.292363,Chinese,1500,No,No,No,4.3,345,"['Noodles', 'Hot and Sour Soup', 'Szechwan Cuisine', 'Fried Rice', 'Manchurian']"
18436042,Eram Rooftop,Bhubaneshwar,"206, 3rd Floor, Suryansh Enclave, Shastri Nagar, Unit 4, Bhubaneshwar",Unit 4,85.82669624,20.28398889,"Asian, Continental",400,No,No,No,3.5,89,"['Gyoza', 'Ramen', 'Donburi', 'Spaghetti Carbonara', 'Hamburger']"
122003,The Night Factory,Chandigarh,"Phase 1, Chandigarh Industrial Area, Chandigarh",Chandigarh Industrial Area,76.801234,30.71005476,"North Indian, Chinese, Continental, Pizza",850,No,Yes,Yes,3.7,665,"['Palak Paneer', 'Lassi', 'Chaat', 'Manchurian', 'Mapo Tofu']"
121552,Brooklyn Central,Chandigarh,"Courtyard, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Elante Mall,76.8009555,30.7050693,"American, Cafe",1600,No,No,No,4.2,676,"['Brownies', 'Chocolate Chip Cookies', 'Cornbread', 'Mocha', 'Cappuccino']"
121214,Chili's,Chandigarh,"312 B, 3rd Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Elante Mall,76.8007752,30.7056682,"Mexican, American, Italian",1400,No,Yes,No,4.3,970,"['Salsa', 'Ceviche', 'Chocolate Chip Cookies', 'Hamburger', 'Ravioli']"
121553,Kylin Experience,Chandigarh,"312 A, 3rd Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Elante Mall,76.80064,30.7056102,"Japanese, Chinese, Thai, Malaysian, Burmese, Asian",1600,No,No,No,4.1,300,"['Tonkatsu', 'Tofu', 'Noodles', 'Manchurian', 'Massaman Curry']"
121312,Mocha,Chandigarh,"Ground Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Elante Mall,76.8008653,30.7051482,"Continental, Italian, Thai, Finger Food",1400,No,No,No,4.0,428,"['Ratatouille', 'Lamb Shank', ""Shepherd's Pie"", 'Ravioli', 'Pasta']"
121335,Pirates of Grill,Chandigarh,"313, Third Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Elante Mall,76.8009555,30.705775,"North Indian, Continental, Asian",1200,No,No,No,4.0,1022,"['Tandoori Chicken', 'Lassi', 'Ratatouille', 'Risotto', 'Katsu Curry']"
120014,Barbeque Nation,Chandigarh,"SCO 39, Madhya Marg, Sector 26, Chandigarh",Sector 26,76.8051917,30.7257045,"North Indian, Chinese",1300,No,No,No,4.5,1450,"['Biryani', 'Paneer Tikka', 'Chaat', 'Cantonese Cuisine', 'Crab Rangoon']"
123125,TGI Friday's,Chandigarh,"SCO 51, Madhya Marg, Sector 26, Chandigarh",Sector 26,76.8063634,30.7249431,"American, Tex-Mex",1800,No,No,No,4.3,228,"['Meatloaf', 'Hamburger', 'Philly Cheesesteak', 'Ceviche', 'Nachos']"
120221,Pal Dhaba,Chandigarh,"SCO 151 & 152, Sector 28 D, Sector 28, Chandigarh",Sector 28,76.801316,30.7194841,North Indian,700,No,No,No,3.8,982,"['Naan', 'Aloo Paratha', 'Kadai Paneer', 'Gulab Jamun', 'Biryani']"
122064,Midnight Chef,Chandigarh,"SCO 329-332, Sector 35B, Sector 35, Chandigarh",Sector 35,76.76560555,30.72476574,"North Indian, Chinese, Continental, Italian, Burger",1000,No,Yes,No,3.4,502,"['Aloo Paratha', 'Chicken Tikka Masala', 'Fried Rice', 'Crab Rangoon', 'Lamb Shank']"
120203,Nik Baker's,Chandigarh,"SCO 441 & 442, Sector 35 C, Sector 35, Chandigarh",Sector 35,76.76055595,30.72152328,"Bakery, Desserts, Cafe",650,No,No,No,4.1,698,"['Pain au Chocolat', 'Cookie', 'Kalakand', 'Kaju Katli', 'Affogato']"
120219,OvenFresh,Chandigarh,"SCO 437 & 438, Sector 35 C, Sector 35, Chandigarh",Sector 35,76.7606106,30.7216086,"Cafe, Bakery",650,No,No,No,4.1,397,"['Ristretto', 'Affogato', 'Cappuccino', 'Donut', 'Cinnamon Roll']"
121425,Super Donuts,Chandigarh,"SCO 446 Sector 35 C, Sector 35, Chandigarh",Sector 35,76.76028337,30.72137975,"Burger, Fast Food, Desserts, Beverages",450,No,Yes,No,4.0,265,"['Jucy Lucy', 'Impossible Burger', 'Animal Style Burger', 'Soda', 'Onion Rings']"
123010,Taco Bell,Chandigarh,"SCO 453-454, Sector 35C, Sector 35, Chandigarh",Sector 35,76.75984483,30.72114167,"Mexican, Fast Food",600,No,Yes,No,4.2,252,"['Enchiladas', 'Margarita', 'Guacamole', 'Fish and Chips', 'Onion Rings']"
123294,Karim's,Chandigarh,"SCO 33, Madhya Marg, Sector 7, Chandigarh",Sector 7,76.8009793,30.7306181,"Mughlai, North Indian",800,No,No,No,3.3,86,"['Nihari', 'Mutton Rogan Josh', 'Seekh Kebab', 'Gulab Jamun', 'Palak Paneer']"
